invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,credit_term,days_late,days_overdue,is_paid,is_late,is_overdue,payment_delay,risk_category,invoice_month,invoice_quarter,amount_bucket,risk_score,predicted_late,invoice_date_str,due_date_str,payment_date_str
INV-000802,CUST-1396,2023-04-17,2023-06-01,2023-05-31,19455.34,45,-1.0,0,1,0,0,-1.0,No Risk,4,2,XLarge,0.18343904614448547,0.0,2023-04-17,2023-06-01,2023-05-31
INV-000803,CUST-1025,2023-08-14,2023-09-13,2023-09-12,2681.55,30,-1.0,0,1,0,0,-1.0,No Risk,8,3,Medium,0.003851636778563261,0.0,2023-08-14,2023-09-13,2023-09-12
INV-000804,CUST-1436,2023-08-06,2023-08-21,2023-08-28,8254.14,15,7.0,0,1,1,0,7.0,Low Risk,8,3,Large,0.9970046877861023,1.0,2023-08-06,2023-08-21,2023-08-28
INV-000805,CUST-1379,2024-05-20,2024-06-19,2024-07-17,7511.22,30,28.0,0,1,1,0,28.0,Low Risk,5,2,Large,0.9947191476821899,1.0,2024-05-20,2024-06-19,2024-07-17
INV-000806,CUST-1469,2023-09-16,2023-10-16,2023-10-22,1025.82,30,6.0,0,1,1,0,6.0,Low Risk,9,3,Medium,0.941734790802002,1.0,2023-09-16,2023-10-16,2023-10-22
INV-000807,CUST-1484,2024-05-31,2024-07-30,,3688.31,60,,333,0,0,1,333.0,High Risk,5,2,Medium,,,2024-05-31,2024-07-30,
INV-000808,CUST-1053,2023-02-23,2023-03-25,2023-03-26,5142.54,30,1.0,0,1,1,0,1.0,Low Risk,2,1,Large,0.7177207469940186,1.0,2023-02-23,2023-03-25,2023-03-26
INV-000809,CUST-1151,2023-02-16,2023-03-18,2023-03-18,5467.2,30,0.0,0,1,0,0,0.0,No Risk,2,1,Large,0.339277446269989,0.0,2023-02-16,2023-03-18,2023-03-18
INV-000810,CUST-1144,2024-12-27,2025-01-26,2025-01-25,6255.0,30,-1.0,0,1,0,0,-1.0,No Risk,12,4,Large,0.42792657017707825,0.0,2024-12-27,2025-01-26,2025-01-25
INV-000811,CUST-1057,2024-11-19,2025-01-03,2025-01-18,9010.36,45,15.0,0,1,1,0,15.0,Low Risk,11,4,Large,0.9974195957183838,1.0,2024-11-19,2025-01-03,2025-01-18
INV-000812,CUST-1039,2024-06-04,2024-07-04,2024-07-03,4885.31,30,-1.0,0,1,0,0,-1.0,No Risk,6,2,Medium,0.9978333115577698,1.0,2024-06-04,2024-07-04,2024-07-03
INV-000813,CUST-1109,2023-04-09,2023-05-09,2023-05-11,6526.94,30,2.0,0,1,1,0,2.0,Low Risk,4,2,Large,0.9975983500480652,1.0,2023-04-09,2023-05-09,2023-05-11
INV-000814,CUST-1181,2023-01-20,2023-02-19,2023-02-11,4741.16,30,-8.0,0,1,0,0,-8.0,No Risk,1,1,Medium,0.7678425312042236,1.0,2023-01-20,2023-02-19,2023-02-11
INV-000815,CUST-1042,2024-07-26,2024-09-09,2024-09-10,2177.94,45,1.0,0,1,1,0,1.0,Low Risk,7,3,Medium,0.9979345798492432,1.0,2024-07-26,2024-09-09,2024-09-10
INV-000816,CUST-1186,2024-05-04,2024-06-03,2024-09-01,5043.83,30,90.0,0,1,1,0,90.0,Medium Risk,5,2,Large,0.9178131818771362,1.0,2024-05-04,2024-06-03,2024-09-01
INV-000817,CUST-1423,2024-02-23,2024-03-24,,8948.77,30,,461,0,0,1,461.0,High Risk,2,1,Large,,,2024-02-23,2024-03-24,
INV-000818,CUST-1398,2024-11-20,2024-12-20,2024-12-17,11932.62,30,-3.0,0,1,0,0,-3.0,No Risk,11,4,Large,0.32304102182388306,0.0,2024-11-20,2024-12-20,2024-12-17
INV-000819,CUST-1223,2023-03-03,2023-04-02,2023-03-29,7554.15,30,-4.0,0,1,0,0,-4.0,No Risk,3,1,Large,0.2148086130619049,0.0,2023-03-03,2023-04-02,2023-03-29
INV-000820,CUST-1122,2023-05-25,2023-06-09,2023-06-08,14292.36,15,-1.0,0,1,0,0,-1.0,No Risk,5,2,Large,0.9949443936347961,1.0,2023-05-25,2023-06-09,2023-06-08
INV-000821,CUST-1133,2023-08-04,2023-09-18,2023-10-26,6871.18,45,38.0,0,1,1,0,38.0,Medium Risk,8,3,Large,0.9981722831726074,1.0,2023-08-04,2023-09-18,2023-10-26
INV-000822,CUST-1163,2023-01-03,2023-02-02,,9809.47,30,,877,0,0,1,877.0,High Risk,1,1,Large,,,2023-01-03,2023-02-02,
INV-000823,CUST-1215,2023-06-09,2023-07-24,2023-07-20,10403.66,45,-4.0,0,1,0,0,-4.0,No Risk,6,2,Large,0.08883915841579437,0.0,2023-06-09,2023-07-24,2023-07-20
INV-000824,CUST-1221,2023-04-30,2023-05-30,2023-05-29,4110.58,30,-1.0,0,1,0,0,-1.0,No Risk,4,2,Medium,0.0023476220667362213,0.0,2023-04-30,2023-05-30,2023-05-29
INV-000825,CUST-1235,2023-03-30,2023-05-14,2023-06-12,8785.02,45,29.0,0,1,1,0,29.0,Low Risk,3,1,Large,0.9965804219245911,1.0,2023-03-30,2023-05-14,2023-06-12
INV-000826,CUST-1331,2023-11-25,2023-12-25,2023-12-31,2315.74,30,6.0,0,1,1,0,6.0,Low Risk,11,4,Medium,0.7700740694999695,1.0,2023-11-25,2023-12-25,2023-12-31
INV-000827,CUST-1146,2024-08-02,2024-09-01,2024-09-02,6501.9,30,1.0,0,1,1,0,1.0,Low Risk,8,3,Large,0.9968370199203491,1.0,2024-08-02,2024-09-01,2024-09-02
INV-000828,CUST-1239,2023-12-23,2024-02-21,2024-02-18,7797.99,60,-3.0,0,1,0,0,-3.0,No Risk,12,4,Large,0.3674350082874298,0.0,2023-12-23,2024-02-21,2024-02-18
INV-000829,CUST-1076,2024-09-01,2024-10-16,2024-10-16,11394.39,45,0.0,0,1,0,0,0.0,No Risk,9,3,Large,0.008261086419224739,0.0,2024-09-01,2024-10-16,2024-10-16
INV-000830,CUST-1009,2023-09-24,2023-10-24,2023-10-22,9476.85,30,-2.0,0,1,0,0,-2.0,No Risk,9,3,Large,0.005329401232302189,0.0,2023-09-24,2023-10-24,2023-10-22
INV-000831,CUST-1074,2024-09-08,2024-10-08,2024-10-10,11513.68,30,2.0,0,1,1,0,2.0,Low Risk,9,3,Large,0.993436336517334,1.0,2024-09-08,2024-10-08,2024-10-10
INV-000832,CUST-1442,2023-11-19,2024-01-03,2024-02-03,4539.15,45,31.0,0,1,1,0,31.0,Medium Risk,11,4,Medium,0.1899511069059372,0.0,2023-11-19,2024-01-03,2024-02-03
INV-000833,CUST-1492,2024-09-26,2024-10-26,2024-10-22,3728.22,30,-4.0,0,1,0,0,-4.0,No Risk,9,3,Medium,0.4488566815853119,0.0,2024-09-26,2024-10-26,2024-10-22
INV-000834,CUST-1401,2024-06-24,2024-08-08,2024-08-09,3944.51,45,1.0,0,1,1,0,1.0,Low Risk,6,2,Medium,0.05741287022829056,0.0,2024-06-24,2024-08-08,2024-08-09
INV-000835,CUST-1253,2024-10-10,2024-11-24,2024-11-20,6081.62,45,-4.0,0,1,0,0,-4.0,No Risk,10,4,Large,0.7614688873291016,1.0,2024-10-10,2024-11-24,2024-11-20
INV-000836,CUST-1230,2023-07-14,2023-07-29,2023-08-01,1156.33,15,3.0,0,1,1,0,3.0,Low Risk,7,3,Medium,0.9974689483642578,1.0,2023-07-14,2023-07-29,2023-08-01
INV-000837,CUST-1007,2023-11-28,2023-12-28,2024-01-08,14262.74,30,11.0,0,1,1,0,11.0,Low Risk,11,4,Large,0.9943081736564636,1.0,2023-11-28,2023-12-28,2024-01-08
INV-000838,CUST-1174,2023-06-19,2023-07-19,2023-07-25,5090.33,30,6.0,0,1,1,0,6.0,Low Risk,6,2,Large,0.9954180717468262,1.0,2023-06-19,2023-07-19,2023-07-25
INV-000839,CUST-1141,2024-06-04,2024-07-04,2024-07-04,3526.28,30,0.0,0,1,0,0,0.0,No Risk,6,2,Medium,0.1257321834564209,0.0,2024-06-04,2024-07-04,2024-07-04
INV-000840,CUST-1168,2024-04-07,2024-05-07,2024-05-10,649.52,30,3.0,0,1,1,0,3.0,Low Risk,4,2,Small,0.7940409779548645,1.0,2024-04-07,2024-05-07,2024-05-10
INV-000841,CUST-1170,2023-02-09,2023-04-10,2023-04-09,4772.14,60,-1.0,0,1,0,0,-1.0,No Risk,2,1,Medium,0.1064898669719696,0.0,2023-02-09,2023-04-10,2023-04-09
INV-000842,CUST-1393,2024-06-20,2024-07-20,2024-07-26,4193.2,30,6.0,0,1,1,0,6.0,Low Risk,6,2,Medium,0.9953617453575134,1.0,2024-06-20,2024-07-20,2024-07-26
INV-000843,CUST-1434,2023-09-18,2023-11-02,2023-11-07,2397.93,45,5.0,0,1,1,0,5.0,Low Risk,9,3,Medium,0.996819257736206,1.0,2023-09-18,2023-11-02,2023-11-07
INV-000844,CUST-1283,2024-01-30,2024-02-29,2024-03-18,2868.55,30,18.0,0,1,1,0,18.0,Low Risk,1,1,Medium,0.6362858414649963,1.0,2024-01-30,2024-02-29,2024-03-18
INV-000845,CUST-1122,2023-08-14,2023-09-13,2023-12-09,4811.15,30,87.0,0,1,1,0,87.0,Medium Risk,8,3,Medium,0.9973360896110535,1.0,2023-08-14,2023-09-13,2023-12-09
INV-000846,CUST-1194,2023-05-04,2023-05-19,2023-05-20,3069.93,15,1.0,0,1,1,0,1.0,Low Risk,5,2,Medium,0.6312241554260254,1.0,2023-05-04,2023-05-19,2023-05-20
INV-000847,CUST-1005,2023-02-07,2023-03-09,2023-03-10,7765.94,30,1.0,0,1,1,0,1.0,Low Risk,2,1,Large,0.24932928383350372,0.0,2023-02-07,2023-03-09,2023-03-10
INV-000848,CUST-1029,2023-11-24,2023-12-24,2023-12-22,2699.91,30,-2.0,0,1,0,0,-2.0,No Risk,11,4,Medium,0.673629879951477,1.0,2023-11-24,2023-12-24,2023-12-22
INV-000849,CUST-1165,2023-09-08,2023-10-08,2023-10-04,5561.85,30,-4.0,0,1,0,0,-4.0,No Risk,9,3,Large,0.7458948493003845,1.0,2023-09-08,2023-10-08,2023-10-04
INV-000850,CUST-1422,2023-06-25,2023-08-09,2023-08-25,12632.6,45,16.0,0,1,1,0,16.0,Low Risk,6,2,Large,0.7783224582672119,1.0,2023-06-25,2023-08-09,2023-08-25
INV-000851,CUST-1339,2024-08-24,2024-09-23,2024-09-23,4772.97,30,0.0,0,1,0,0,0.0,No Risk,8,3,Medium,0.004855025559663773,0.0,2024-08-24,2024-09-23,2024-09-23
INV-000852,CUST-1136,2024-03-29,2024-04-28,2024-06-22,6534.05,30,55.0,0,1,1,0,55.0,Medium Risk,3,1,Large,0.8720433712005615,1.0,2024-03-29,2024-04-28,2024-06-22
INV-000853,CUST-1496,2023-02-06,2023-03-08,2023-03-05,6211.27,30,-3.0,0,1,0,0,-3.0,No Risk,2,1,Large,0.1277756541967392,0.0,2023-02-06,2023-03-08,2023-03-05
INV-000854,CUST-1365,2023-11-12,2023-11-27,,4946.31,15,,579,0,0,1,579.0,High Risk,11,4,Medium,,,2023-11-12,2023-11-27,
INV-000855,CUST-1321,2024-11-18,2024-12-18,2024-12-21,4658.25,30,3.0,0,1,1,0,3.0,Low Risk,11,4,Medium,0.6517934203147888,1.0,2024-11-18,2024-12-18,2024-12-21
INV-000856,CUST-1342,2024-08-15,2024-09-14,,3111.63,30,,287,0,0,1,287.0,High Risk,8,3,Medium,,,2024-08-15,2024-09-14,
INV-000857,CUST-1500,2023-04-24,2023-05-24,2023-05-23,5545.88,30,-1.0,0,1,0,0,-1.0,No Risk,4,2,Large,0.2637716233730316,0.0,2023-04-24,2023-05-24,2023-05-23
INV-000858,CUST-1145,2023-02-09,2023-02-24,2023-02-24,3918.19,15,0.0,0,1,0,0,0.0,No Risk,2,1,Medium,0.07897836714982986,0.0,2023-02-09,2023-02-24,2023-02-24
INV-000859,CUST-1327,2023-10-28,2023-11-27,2023-11-26,16930.5,30,-1.0,0,1,0,0,-1.0,No Risk,10,4,XLarge,0.9542045593261719,1.0,2023-10-28,2023-11-27,2023-11-26
INV-000860,CUST-1217,2023-08-12,2023-09-26,2023-09-26,9404.23,45,0.0,0,1,0,0,0.0,No Risk,8,3,Large,0.24886369705200195,0.0,2023-08-12,2023-09-26,2023-09-26
INV-000861,CUST-1301,2023-11-14,2023-12-14,2023-12-19,1537.27,30,5.0,0,1,1,0,5.0,Low Risk,11,4,Medium,0.5835451483726501,1.0,2023-11-14,2023-12-14,2023-12-19
INV-000862,CUST-1132,2023-12-15,2024-01-14,2024-01-30,1607.24,30,16.0,0,1,1,0,16.0,Low Risk,12,4,Medium,0.9942534565925598,1.0,2023-12-15,2024-01-14,2024-01-30
INV-000863,CUST-1292,2023-04-25,2023-05-25,2023-05-27,4427.68,30,2.0,0,1,1,0,2.0,Low Risk,4,2,Medium,0.9970092177391052,1.0,2023-04-25,2023-05-25,2023-05-27
INV-000864,CUST-1070,2024-11-28,2024-12-28,,3582.28,30,,182,0,0,1,182.0,High Risk,11,4,Medium,,,2024-11-28,2024-12-28,
INV-000865,CUST-1252,2023-11-19,2024-01-03,,4244.78,45,,542,0,0,1,542.0,High Risk,11,4,Medium,,,2023-11-19,2024-01-03,
INV-000866,CUST-1415,2024-07-21,2024-08-20,2024-08-22,8274.46,30,2.0,0,1,1,0,2.0,Low Risk,7,3,Large,0.5993877649307251,1.0,2024-07-21,2024-08-20,2024-08-22
INV-000867,CUST-1275,2023-02-09,2023-03-11,2023-03-11,6327.05,30,0.0,0,1,0,0,0.0,No Risk,2,1,Large,0.006981739774346352,0.0,2023-02-09,2023-03-11,2023-03-11
INV-000868,CUST-1445,2023-02-09,2023-03-11,2023-03-09,6276.1,30,-2.0,0,1,0,0,-2.0,No Risk,2,1,Large,0.06503579020500183,0.0,2023-02-09,2023-03-11,2023-03-09
INV-000869,CUST-1364,2023-10-16,2023-11-15,2023-11-15,15630.13,30,0.0,0,1,0,0,0.0,No Risk,10,4,XLarge,0.0050065964460372925,0.0,2023-10-16,2023-11-15,2023-11-15
INV-000870,CUST-1182,2023-09-19,2023-10-19,2023-10-19,1617.9,30,0.0,0,1,0,0,0.0,No Risk,9,3,Medium,0.004140887875109911,0.0,2023-09-19,2023-10-19,2023-10-19
INV-000871,CUST-1167,2023-08-04,2023-09-03,2023-09-27,5340.91,30,24.0,0,1,1,0,24.0,Low Risk,8,3,Large,0.45101967453956604,0.0,2023-08-04,2023-09-03,2023-09-27
INV-000872,CUST-1091,2023-05-27,2023-07-11,2023-07-06,3092.57,45,-5.0,0,1,0,0,-5.0,No Risk,5,2,Medium,0.008811617270112038,0.0,2023-05-27,2023-07-11,2023-07-06
INV-000873,CUST-1202,2023-12-02,2024-01-01,2024-01-02,15496.18,30,1.0,0,1,1,0,1.0,Low Risk,12,4,XLarge,0.8471601009368896,1.0,2023-12-02,2024-01-01,2024-01-02
INV-000874,CUST-1346,2023-06-17,2023-07-17,2023-07-18,839.26,30,1.0,0,1,1,0,1.0,Low Risk,6,2,Small,0.28523939847946167,0.0,2023-06-17,2023-07-17,2023-07-18
INV-000875,CUST-1019,2023-04-02,2023-05-02,2023-05-02,869.24,30,0.0,0,1,0,0,0.0,No Risk,4,2,Small,0.00463865464553237,0.0,2023-04-02,2023-05-02,2023-05-02
INV-000876,CUST-1039,2023-12-19,2024-01-03,2024-01-04,6271.11,15,1.0,0,1,1,0,1.0,Low Risk,12,4,Large,0.9966688752174377,1.0,2023-12-19,2024-01-03,2024-01-04
INV-000877,CUST-1126,2024-07-24,2024-08-23,2024-08-25,12100.93,30,2.0,0,1,1,0,2.0,Low Risk,7,3,Large,0.8017579913139343,1.0,2024-07-24,2024-08-23,2024-08-25
INV-000878,CUST-1451,2024-07-24,2024-09-07,2024-09-15,9123.45,45,8.0,0,1,1,0,8.0,Low Risk,7,3,Large,0.8158591389656067,1.0,2024-07-24,2024-09-07,2024-09-15
INV-000879,CUST-1173,2024-11-11,2024-12-26,2024-12-30,2589.49,45,4.0,0,1,1,0,4.0,Low Risk,11,4,Medium,0.971676766872406,1.0,2024-11-11,2024-12-26,2024-12-30
INV-000880,CUST-1141,2023-12-29,2024-01-28,2024-02-04,16401.65,30,7.0,0,1,1,0,7.0,Low Risk,12,4,XLarge,0.9777065515518188,1.0,2023-12-29,2024-01-28,2024-02-04
INV-000881,CUST-1242,2024-07-10,2024-08-24,2024-08-24,1835.05,45,0.0,0,1,0,0,0.0,No Risk,7,3,Medium,0.9768514037132263,1.0,2024-07-10,2024-08-24,2024-08-24
INV-000882,CUST-1220,2023-12-11,2024-02-09,2024-02-17,13988.45,60,8.0,0,1,1,0,8.0,Low Risk,12,4,Large,0.7824079990386963,1.0,2023-12-11,2024-02-09,2024-02-17
INV-000883,CUST-1126,2024-11-23,2025-01-07,2025-01-10,2039.82,45,3.0,0,1,1,0,3.0,Low Risk,11,4,Medium,0.8427902460098267,1.0,2024-11-23,2025-01-07,2025-01-10
INV-000884,CUST-1058,2023-06-19,2023-07-19,2023-07-20,3709.09,30,1.0,0,1,1,0,1.0,Low Risk,6,2,Medium,0.7236377596855164,1.0,2023-06-19,2023-07-19,2023-07-20
INV-000885,CUST-1148,2023-12-22,2024-02-05,2024-02-23,8196.12,45,18.0,0,1,1,0,18.0,Low Risk,12,4,Large,0.5646719336509705,1.0,2023-12-22,2024-02-05,2024-02-23
INV-000886,CUST-1476,2023-07-10,2023-08-09,2023-08-12,1520.86,30,3.0,0,1,1,0,3.0,Low Risk,7,3,Medium,0.9968906044960022,1.0,2023-07-10,2023-08-09,2023-08-12
INV-000887,CUST-1456,2024-10-28,2024-12-27,2025-02-08,15918.21,60,43.0,0,1,1,0,43.0,Medium Risk,10,4,XLarge,0.44784682989120483,0.0,2024-10-28,2024-12-27,2025-02-08
INV-000888,CUST-1317,2024-02-26,2024-03-27,2024-03-28,3690.97,30,1.0,0,1,1,0,1.0,Low Risk,2,1,Medium,0.8066659569740295,1.0,2024-02-26,2024-03-27,2024-03-28
INV-000889,CUST-1383,2024-11-30,2024-12-30,2025-01-02,5485.27,30,3.0,0,1,1,0,3.0,Low Risk,11,4,Large,0.9971461892127991,1.0,2024-11-30,2024-12-30,2025-01-02
INV-000890,CUST-1361,2023-01-07,2023-02-21,2023-02-23,12453.55,45,2.0,0,1,1,0,2.0,Low Risk,1,1,Large,0.9958972930908203,1.0,2023-01-07,2023-02-21,2023-02-23
INV-000891,CUST-1423,2023-05-13,2023-06-12,2023-07-29,2605.81,30,47.0,0,1,1,0,47.0,Medium Risk,5,2,Medium,0.9976383447647095,1.0,2023-05-13,2023-06-12,2023-07-29
INV-000892,CUST-1001,2024-07-10,2024-09-08,2024-09-08,11483.32,60,0.0,0,1,0,0,0.0,No Risk,7,3,Large,0.24468642473220825,0.0,2024-07-10,2024-09-08,2024-09-08
INV-000893,CUST-1387,2023-01-31,2023-04-01,2023-04-01,18259.25,60,0.0,0,1,0,0,0.0,No Risk,1,1,XLarge,0.06934758275747299,0.0,2023-01-31,2023-04-01,2023-04-01
INV-000894,CUST-1461,2024-06-18,2024-07-18,2024-07-18,2908.92,30,0.0,0,1,0,0,0.0,No Risk,6,2,Medium,0.01575619913637638,0.0,2024-06-18,2024-07-18,2024-07-18
INV-000895,CUST-1348,2024-03-01,2024-03-31,2024-03-30,14698.64,30,-1.0,0,1,0,0,-1.0,No Risk,3,1,Large,0.11240580677986145,0.0,2024-03-01,2024-03-31,2024-03-30
INV-000896,CUST-1190,2024-01-29,2024-02-28,2024-03-25,1201.75,30,26.0,0,1,1,0,26.0,Low Risk,1,1,Medium,0.8158194422721863,1.0,2024-01-29,2024-02-28,2024-03-25
INV-000897,CUST-1191,2024-11-02,2024-11-17,,6712.19,15,,223,0,0,1,223.0,High Risk,11,4,Large,,,2024-11-02,2024-11-17,
INV-000898,CUST-1369,2023-12-29,2024-01-13,2024-01-14,1839.26,15,1.0,0,1,1,0,1.0,Low Risk,12,4,Medium,0.7934191226959229,1.0,2023-12-29,2024-01-13,2024-01-14
INV-000899,CUST-1409,2024-03-12,2024-04-26,2024-04-26,10446.84,45,0.0,0,1,0,0,0.0,No Risk,3,1,Large,0.10426797717809677,0.0,2024-03-12,2024-04-26,2024-04-26
INV-000900,CUST-1312,2024-10-31,2024-11-30,2024-11-30,9782.64,30,0.0,0,1,0,0,0.0,No Risk,10,4,Large,0.3354903757572174,0.0,2024-10-31,2024-11-30,2024-11-30
INV-000901,CUST-1417,2024-07-04,2024-08-03,2024-08-10,25897.56,30,7.0,0,1,1,0,7.0,Low Risk,7,3,XLarge,0.8191345930099487,1.0,2024-07-04,2024-08-03,2024-08-10
INV-000902,CUST-1422,2023-03-23,2023-05-22,2023-05-26,15321.72,60,4.0,0,1,1,0,4.0,Low Risk,3,1,XLarge,0.8749040365219116,1.0,2023-03-23,2023-05-22,2023-05-26
INV-000903,CUST-1117,2023-12-22,2024-01-21,2024-01-26,4304.36,30,5.0,0,1,1,0,5.0,Low Risk,12,4,Medium,0.9952366352081299,1.0,2023-12-22,2024-01-21,2024-01-26
INV-000904,CUST-1134,2023-09-15,2023-10-15,2023-10-14,2068.55,30,-1.0,0,1,0,0,-1.0,No Risk,9,3,Medium,0.42521435022354126,0.0,2023-09-15,2023-10-15,2023-10-14
INV-000905,CUST-1058,2024-12-18,2025-02-16,2025-02-15,7727.57,60,-1.0,0,1,0,0,-1.0,No Risk,12,4,Large,0.807880699634552,1.0,2024-12-18,2025-02-16,2025-02-15
INV-000906,CUST-1044,2024-08-11,2024-09-10,2024-09-12,4681.69,30,2.0,0,1,1,0,2.0,Low Risk,8,3,Medium,0.996590256690979,1.0,2024-08-11,2024-09-10,2024-09-12
INV-000907,CUST-1173,2024-06-07,2024-07-22,2024-08-07,16999.24,45,16.0,0,1,1,0,16.0,Low Risk,6,2,XLarge,0.9540780186653137,1.0,2024-06-07,2024-07-22,2024-08-07
INV-000908,CUST-1160,2023-10-22,2023-12-21,2023-12-26,868.61,60,5.0,0,1,1,0,5.0,Low Risk,10,4,Small,0.817173957824707,1.0,2023-10-22,2023-12-21,2023-12-26
INV-000909,CUST-1173,2023-08-12,2023-10-11,2023-10-11,28295.14,60,0.0,0,1,0,0,0.0,No Risk,8,3,XLarge,0.9339610934257507,1.0,2023-08-12,2023-10-11,2023-10-11
INV-000910,CUST-1317,2024-06-08,2024-07-08,2024-07-09,7522.04,30,1.0,0,1,1,0,1.0,Low Risk,6,2,Large,0.8709081411361694,1.0,2024-06-08,2024-07-08,2024-07-09
INV-000911,CUST-1303,2023-02-15,2023-03-17,2023-03-18,2564.68,30,1.0,0,1,1,0,1.0,Low Risk,2,1,Medium,0.9977962970733643,1.0,2023-02-15,2023-03-17,2023-03-18
INV-000912,CUST-1149,2024-10-28,2024-11-27,2024-11-29,8841.32,30,2.0,0,1,1,0,2.0,Low Risk,10,4,Large,0.9972136616706848,1.0,2024-10-28,2024-11-27,2024-11-29
INV-000913,CUST-1080,2023-04-23,2023-06-07,2023-06-03,13876.29,45,-4.0,0,1,0,0,-4.0,No Risk,4,2,Large,0.01160338707268238,0.0,2023-04-23,2023-06-07,2023-06-03
INV-000914,CUST-1374,2023-08-21,2023-10-05,2023-10-10,5385.57,45,5.0,0,1,1,0,5.0,Low Risk,8,3,Large,0.6026332378387451,1.0,2023-08-21,2023-10-05,2023-10-10
INV-000915,CUST-1213,2023-01-17,2023-02-16,2023-02-22,1197.59,30,6.0,0,1,1,0,6.0,Low Risk,1,1,Medium,0.99810791015625,1.0,2023-01-17,2023-02-16,2023-02-22
INV-000916,CUST-1203,2023-12-26,2024-01-25,2024-01-28,3885.17,30,3.0,0,1,1,0,3.0,Low Risk,12,4,Medium,0.9963765740394592,1.0,2023-12-26,2024-01-25,2024-01-28
INV-000917,CUST-1252,2023-08-11,2023-09-10,2023-09-10,11288.23,30,0.0,0,1,0,0,0.0,No Risk,8,3,Large,0.2755430042743683,0.0,2023-08-11,2023-09-10,2023-09-10
INV-000918,CUST-1229,2024-11-30,2024-12-15,2024-12-15,7312.44,15,0.0,0,1,0,0,0.0,No Risk,11,4,Large,0.46485552191734314,0.0,2024-11-30,2024-12-15,2024-12-15
INV-000919,CUST-1164,2024-03-23,2024-05-07,2024-05-06,4336.38,45,-1.0,0,1,0,0,-1.0,No Risk,3,1,Medium,0.019435416907072067,0.0,2024-03-23,2024-05-07,2024-05-06
INV-000920,CUST-1227,2023-12-31,2024-01-30,2024-02-02,13997.76,30,3.0,0,1,1,0,3.0,Low Risk,12,4,Large,0.9261075258255005,1.0,2023-12-31,2024-01-30,2024-02-02
INV-000921,CUST-1147,2024-11-05,2025-01-04,2025-01-05,8879.0,60,1.0,0,1,1,0,1.0,Low Risk,11,4,Large,0.9333425760269165,1.0,2024-11-05,2025-01-04,2025-01-05
INV-000922,CUST-1020,2023-11-22,2024-01-06,2024-01-25,9443.4,45,19.0,0,1,1,0,19.0,Low Risk,11,4,Large,0.9977253079414368,1.0,2023-11-22,2024-01-06,2024-01-25
INV-000923,CUST-1441,2024-04-11,2024-05-11,,3538.62,30,,413,0,0,1,413.0,High Risk,4,2,Medium,,,2024-04-11,2024-05-11,
INV-000924,CUST-1402,2024-02-18,2024-03-19,2024-03-30,3275.07,30,11.0,0,1,1,0,11.0,Low Risk,2,1,Medium,0.9167214632034302,1.0,2024-02-18,2024-03-19,2024-03-30
INV-000925,CUST-1047,2024-03-30,2024-04-29,2024-05-11,1261.47,30,12.0,0,1,1,0,12.0,Low Risk,3,1,Medium,0.9982534050941467,1.0,2024-03-30,2024-04-29,2024-05-11
INV-000926,CUST-1233,2024-08-08,2024-09-07,2024-09-06,3993.75,30,-1.0,0,1,0,0,-1.0,No Risk,8,3,Medium,0.17656633257865906,0.0,2024-08-08,2024-09-07,2024-09-06
INV-000927,CUST-1305,2023-08-21,2023-10-05,,10387.03,45,,632,0,0,1,632.0,High Risk,8,3,Large,,,2023-08-21,2023-10-05,
INV-000928,CUST-1014,2023-08-12,2023-09-26,2023-10-04,4174.4,45,8.0,0,1,1,0,8.0,Low Risk,8,3,Medium,0.9935804605484009,1.0,2023-08-12,2023-09-26,2023-10-04
INV-000929,CUST-1143,2024-02-16,2024-04-01,2024-04-05,7019.39,45,4.0,0,1,1,0,4.0,Low Risk,2,1,Large,0.3939032554626465,0.0,2024-02-16,2024-04-01,2024-04-05
INV-000930,CUST-1415,2024-07-25,2024-08-24,,11955.65,30,,308,0,0,1,308.0,High Risk,7,3,Large,,,2024-07-25,2024-08-24,
INV-000931,CUST-1001,2023-12-01,2023-12-16,2023-12-20,6622.75,15,4.0,0,1,1,0,4.0,Low Risk,12,4,Large,0.898177981376648,1.0,2023-12-01,2023-12-16,2023-12-20
INV-000932,CUST-1373,2023-08-10,2023-09-24,2023-10-03,7161.05,45,9.0,0,1,1,0,9.0,Low Risk,8,3,Large,0.6992179751396179,1.0,2023-08-10,2023-09-24,2023-10-03
INV-000933,CUST-1054,2023-02-06,2023-03-08,2023-03-06,1658.62,30,-2.0,0,1,0,0,-2.0,No Risk,2,1,Medium,0.003172927303239703,0.0,2023-02-06,2023-03-08,2023-03-06
INV-000934,CUST-1374,2023-10-05,2023-11-04,2023-11-21,3796.93,30,17.0,0,1,1,0,17.0,Low Risk,10,4,Medium,0.8884718418121338,1.0,2023-10-05,2023-11-04,2023-11-21
INV-000935,CUST-1259,2023-07-15,2023-07-30,2023-07-30,19561.16,15,0.0,0,1,0,0,0.0,No Risk,7,3,XLarge,0.2905140519142151,0.0,2023-07-15,2023-07-30,2023-07-30
INV-000936,CUST-1144,2024-04-28,2024-05-28,2024-05-26,5340.3,30,-2.0,0,1,0,0,-2.0,No Risk,4,2,Large,0.11897184699773788,0.0,2024-04-28,2024-05-28,2024-05-26
